0.0	0.84630144	
2.5E-6	0.84630144	
5.0E-6	0.84630144	
7.5E-6	0.84630144	
1.0E-5	0.8462249	
1.25E-5	0.8461484	
1.5E-5	0.8460718	
1.75E-5	0.8459951	
2.0E-5	0.8459185	
2.25E-5	0.84584177	
2.5E-5	0.84576505	
2.75E-5	0.84568834	
3.0E-5	0.8456116	
3.25E-5	0.84553474	
3.5E-5	0.8454579	
3.75E-5	0.845381	
4.0E-5	0.84530413	
4.25E-5	0.8452272	
4.5E-5	0.84515023	
4.75E-5	0.8450732	
5.0E-5	0.84499615	
5.25E-5	0.84491915	
5.5E-5	0.844842	
5.75E-5	0.8447649	
6.0E-5	0.84468776	
6.25E-5	0.8446106	
6.5E-5	0.8445333	
6.75E-5	0.8444561	
7.0E-5	0.8443788	
7.25E-5	0.8443015	
7.5E-5	0.84422415	
7.75E-5	0.8441468	
8.0E-5	0.84406936	
8.25E-5	0.84399194	
8.5E-5	0.84391445	
8.75E-5	0.84383696	
9.0E-5	0.8437594	
9.25E-5	0.8436819	
9.5E-5	0.84360427	
9.75E-5	0.84352666	
1.0E-4	0.843449	
1.025E-4	0.84337133	
1.05E-4	0.8432936	
1.075E-4	0.8432158	
1.1E-4	0.84313804	
1.125E-4	0.84306026	
1.15E-4	0.8429824	
1.175E-4	0.8429045	
1.2E-4	0.8428266	
1.225E-4	0.8427487	
1.25E-4	0.84267074	
1.275E-4	0.8425927	
1.3E-4	0.8425147	
1.325E-4	0.8424366	
1.35E-4	0.8423585	
1.375E-4	0.8422804	
1.4E-4	0.84220225	
1.425E-4	0.84212404	
1.45E-4	0.84204584	
1.475E-4	0.8419676	
1.5E-4	0.84188926	
1.525E-4	0.84181094	
1.55E-4	0.8417326	
1.575E-4	0.84165424	
1.6E-4	0.8415758	
1.625E-4	0.84149736	
1.65E-4	0.8414189	
1.675E-4	0.8413404	
1.7E-4	0.84126186	
1.725E-4	0.8411833	
1.75E-4	0.8411047	
1.775E-4	0.84102607	
1.8E-4	0.8409474	
1.825E-4	0.8408687	
1.85E-4	0.84079	
1.875E-4	0.84071124	
1.9E-4	0.84063244	
1.925E-4	0.8405536	
1.95E-4	0.8404747	
1.975E-4	0.84039587	
2.0E-4	0.84031695	
2.025E-4	0.840238	
2.05E-4	0.840159	
2.075E-4	0.84008	
2.1E-4	0.840001	
2.125E-4	0.8399219	
2.15E-4	0.8398428	
2.175E-4	0.83976364	
2.2E-4	0.8396845	
2.225E-4	0.8396053	
2.25E-4	0.83952606	
2.275E-4	0.8394468	
2.3E-4	0.8393675	
2.325E-4	0.8392882	
2.35E-4	0.8392088	
2.375E-4	0.8391294	
2.4E-4	0.83905	
2.425E-4	0.83897054	
2.45E-4	0.838891	
2.475E-4	0.8388115	
2.5E-4	0.838732	
2.525E-4	0.83865243	
2.55E-4	0.8385728	
2.575E-4	0.83849317	
2.6E-4	0.8384135	
2.625E-4	0.8383338	
2.65E-4	0.83825403	
2.675E-4	0.8381742	
2.7E-4	0.8380945	
2.725E-4	0.8380146	
2.75E-4	0.83793473	
2.775E-4	0.83785486	
2.8E-4	0.83777493	
2.825E-4	0.83769494	
2.85E-4	0.83761495	
2.875E-4	0.83753496	
2.9E-4	0.83745486	
2.925E-4	0.8373748	
2.95E-4	0.8372947	
2.975E-4	0.8372145	
3.0E-4	0.83713436	
3.025E-4	0.83705413	
3.05E-4	0.83697385	
3.075E-4	0.8368936	
3.1E-4	0.8368133	
3.125E-4	0.8367329	
3.15E-4	0.8366526	
3.175E-4	0.8365722	
3.2E-4	0.8364917	
3.225E-4	0.83641124	
3.25E-4	0.8363307	
3.275E-4	0.8362502	
3.3E-4	0.83616966	
3.325E-4	0.836089	
3.35E-4	0.8360084	
3.375E-4	0.8359277	
3.4E-4	0.8358471	
3.425E-4	0.8357663	
3.45E-4	0.83568555	
3.475E-4	0.8356048	
3.5E-4	0.83552396	
3.525E-4	0.8354431	
3.55E-4	0.8353622	
3.575E-4	0.8352813	
3.6E-4	0.83520037	
3.625E-4	0.83511937	
3.65E-4	0.83503836	
3.675E-4	0.8349573	
3.7E-4	0.83487624	
3.725E-4	0.8347951	
3.75E-4	0.834714	
3.775E-4	0.8346328	
3.8E-4	0.83455163	
3.825E-4	0.8344704	
3.85E-4	0.8343891	
3.875E-4	0.8343078	
3.9E-4	0.8342265	
3.925E-4	0.8341451	
3.95E-4	0.8340637	
3.975E-4	0.8339823	
4.0E-4	0.8339008	
4.025E-4	0.8338193	
4.05E-4	0.8337378	
4.075E-4	0.83365625	
4.1E-4	0.83357465	
4.125E-4	0.83349305	
4.15E-4	0.8334114	
4.175E-4	0.8333297	
4.2E-4	0.83324796	
4.225E-4	0.83316624	
4.25E-4	0.83308446	
4.275E-4	0.8330026	
4.3E-4	0.8329208	
4.325E-4	0.8328389	
4.35E-4	0.832757	
4.375E-4	0.8326751	
4.4E-4	0.8325931	
4.425E-4	0.83251107	
4.45E-4	0.83242905	
4.475E-4	0.832347	
4.5E-4	0.8322649	
4.525E-4	0.83218277	
4.55E-4	0.8321006	
4.575E-4	0.8320184	
4.6E-4	0.8319362	
4.625E-4	0.83185387	
4.65E-4	0.8317716	
4.675E-4	0.8316893	
4.7E-4	0.8316069	
4.725E-4	0.83152455	
4.75E-4	0.8314421	
4.775E-4	0.8313596	
4.8E-4	0.83127713	
4.825E-4	0.83119464	
4.85E-4	0.8311121	
4.875E-4	0.8310295	
4.9E-4	0.83094686	
4.925E-4	0.83086425	
4.95E-4	0.8307816	
4.975E-4	0.83069885	
5.0E-4	0.8306161	
5.025E-4	0.8305333	
5.05E-4	0.83045053	
5.075E-4	0.8303677	
5.1E-4	0.8302848	
5.125E-4	0.8302019	
5.15E-4	0.83011895	
5.175E-4	0.830036	
5.2E-4	0.829953	
5.225E-4	0.8298699	
5.25E-4	0.8297869	
5.275E-4	0.8297038	
5.3E-4	0.82962066	
5.325E-4	0.8295375	
5.35E-4	0.8294543	
5.375E-4	0.8293711	
5.4E-4	0.8292878	
5.425E-4	0.8292045	
5.45E-4	0.8291212	
5.475E-4	0.82903785	
5.5E-4	0.82895446	
5.525E-4	0.828871	
5.55E-4	0.82878757	
5.575E-4	0.82870406	
5.6E-4	0.82862055	
5.625E-4	0.82853705	
5.65E-4	0.8284534	
5.675E-4	0.8283698	
5.7E-4	0.8282862	
5.725E-4	0.8282025	
5.75E-4	0.8281188	
5.775E-4	0.82803506	
5.8E-4	0.82795125	
5.825E-4	0.82786745	
5.85E-4	0.8277836	
5.875E-4	0.8276997	
5.9E-4	0.82761586	
5.925E-4	0.8275319	
5.95E-4	0.8274479	
5.975E-4	0.8273639	
6.0E-4	0.82727987	
6.025E-4	0.8271958	
6.05E-4	0.8271117	
6.075E-4	0.82702756	
6.1E-4	0.8269434	
6.125E-4	0.82685924	
6.15E-4	0.826775	
6.175E-4	0.82669073	
6.2E-4	0.82660645	
6.225E-4	0.8265221	
6.25E-4	0.8264378	
6.275E-4	0.8263534	
6.3E-4	0.8262689	
6.325E-4	0.82618445	
6.35E-4	0.8261	
6.375E-4	0.8260155	
6.4E-4	0.8259309	
6.425E-4	0.8258463	
6.45E-4	0.8257617	
6.475E-4	0.82567704	
6.5E-4	0.82559234	
6.525E-4	0.82550764	
6.55E-4	0.8254229	
6.575E-4	0.8253381	
6.6E-4	0.8252533	
6.625E-4	0.8251685	
6.65E-4	0.8250836	
6.675E-4	0.8249987	
6.7E-4	0.82491374	
6.725E-4	0.82482874	
6.75E-4	0.82474375	
6.775E-4	0.8246587	
6.8E-4	0.82457364	
6.825E-4	0.8244885	
6.85E-4	0.8244034	
6.875E-4	0.82431823	
6.9E-4	0.824233	
6.925E-4	0.82414776	
6.95E-4	0.8240625	
6.975E-4	0.82397723	
7.0E-4	0.8238919	
7.025E-4	0.8238065	
7.05E-4	0.8237211	
7.075E-4	0.8236357	
7.1E-4	0.8235502	
7.125E-4	0.82346475	
7.15E-4	0.8233792	
7.175E-4	0.8232936	
7.2E-4	0.82320803	
7.225E-4	0.82312244	
7.25E-4	0.82303673	
7.275E-4	0.8229511	
7.3E-4	0.82286537	
7.325E-4	0.8227796	
7.35E-4	0.8226938	
7.375E-4	0.822608	
7.4E-4	0.8225221	
7.425E-4	0.8224362	
7.45E-4	0.8223503	
7.475E-4	0.8222644	
7.5E-4	0.82217836	
7.525E-4	0.82209235	
7.55E-4	0.8220063	
7.575E-4	0.8219202	
7.6E-4	0.82183415	
7.625E-4	0.82174796	
7.65E-4	0.8216618	
7.675E-4	0.8215756	
7.7E-4	0.82148933	
7.725E-4	0.821403	
7.75E-4	0.8213167	
7.775E-4	0.8212304	
7.8E-4	0.82114404	
7.825E-4	0.8210576	
7.85E-4	0.8209712	
7.875E-4	0.8208847	
7.9E-4	0.8207982	
7.925E-4	0.8207117	
7.95E-4	0.82062507	
7.975E-4	0.82053846	
8.0E-4	0.82045186	
8.025E-4	0.8203652	
8.05E-4	0.82027847	
8.075E-4	0.82019174	
8.1E-4	0.82010496	
8.125E-4	0.8200182	
8.15E-4	0.8199313	
8.175E-4	0.8198445	
8.2E-4	0.8197576	
8.225E-4	0.8196706	
8.25E-4	0.81958365	
8.275E-4	0.8194967	
8.3E-4	0.81940967	
8.325E-4	0.8193226	
8.35E-4	0.8192355	
8.375E-4	0.81914836	
8.4E-4	0.8190612	
8.425E-4	0.818974	
8.45E-4	0.8188868	
8.475E-4	0.81879956	
8.5E-4	0.81871223	
8.525E-4	0.8186249	
8.55E-4	0.81853753	
8.575E-4	0.81845015	
8.6E-4	0.8183628	
8.625E-4	0.8182753	
8.65E-4	0.81818783	
8.675E-4	0.8181003	
8.7E-4	0.8180127	
8.725E-4	0.81792516	
8.75E-4	0.81783754	
8.775E-4	0.81774986	
8.8E-4	0.8176622	
8.825E-4	0.8175745	
8.85E-4	0.8174867	
8.875E-4	0.81739897	
8.9E-4	0.8173111	
8.925E-4	0.8172233	
8.95E-4	0.8171354	
8.975E-4	0.8170475	
9.0E-4	0.81695956	
9.025E-4	0.8168716	
9.05E-4	0.81678355	
9.075E-4	0.8166955	
9.1E-4	0.8166074	
9.125E-4	0.8165193	
9.15E-4	0.81643116	
9.175E-4	0.816343	
9.2E-4	0.8162548	
9.225E-4	0.8161665	
9.25E-4	0.81607825	
9.275E-4	0.81599	
9.3E-4	0.81590164	
9.325E-4	0.81581324	
9.35E-4	0.81572485	
9.375E-4	0.8156364	
9.4E-4	0.81554794	
9.425E-4	0.81545943	
9.45E-4	0.8153709	
9.475E-4	0.81528234	
9.5E-4	0.8151937	
9.525E-4	0.8151051	
9.55E-4	0.8150164	
9.575E-4	0.8149277	
9.6E-4	0.814839	
9.625E-4	0.8147502	
9.65E-4	0.81466144	
9.675E-4	0.8145726	
9.7E-4	0.8144837	
9.725E-4	0.81439483	
9.75E-4	0.8143059	
9.775E-4	0.8142169	
9.8E-4	0.8141279	
9.825E-4	0.8140389	
9.85E-4	0.8139498	
9.875E-4	0.8138607	
9.9E-4	0.8137716	
9.925E-4	0.81368244	
9.95E-4	0.81359327	
9.975E-4	0.81350404	
0.001	0.81341475	
0.0010025	0.81332546	
0.001005	0.8132361	
0.0010075	0.81314677	
0.00101	0.81305736	
0.0010125	0.81296796	
0.001015	0.8128785	
0.0010175	0.812789	
0.00102	0.8126995	
0.0010225	0.8126099	
0.001025	0.8125203	
0.0010275	0.81243074	
0.00103	0.81234103	
0.0010325	0.8122514	
0.001035	0.8121616	
0.0010375	0.8120719	
0.00104	0.8119821	
0.0010425	0.8118923	
0.001045	0.81180245	
0.0010475	0.81171256	
0.00105	0.8116226	
0.0010525	0.8115327	
0.001055	0.8114427	
0.0010575	0.81135267	
0.00106	0.8112626	
0.0010625	0.81117254	
0.001065	0.8110824	
0.0010675	0.81099224	
0.00107	0.81090206	
0.0010725	0.8108119	
0.001075	0.81072164	
0.0010775	0.81063133	
0.00108	0.81054103	
0.0010825	0.8104507	
0.001085	0.8103603	
0.0010875	0.8102699	
0.00109	0.8101794	
0.0010925	0.81008893	
0.001095	0.80999845	
0.0010975	0.8099079	
0.0011	0.8098173	
0.0011025	0.8097267	
0.001105	0.80963606	
0.0011075	0.8095454	
0.00111	0.8094547	
0.0011125	0.8093639	
0.001115	0.8092731	
0.0011175	0.80918235	
0.00112	0.8090915	
0.0011225	0.8090006	
0.001125	0.8089097	
0.0011275	0.80881876	
0.00113	0.8087278	
0.0011325	0.8086368	
0.001135	0.8085457	
0.0011375	0.80845463	
0.00114	0.80836356	
0.0011425	0.8082724	
0.001145	0.8081812	
0.0011475	0.80809003	
0.00115	0.8079988	
0.0011525	0.8079075	
0.001155	0.8078162	
0.0011575	0.80772483	
0.00116	0.80763346	
0.0011625	0.8075421	
0.001165	0.80745065	
0.0011675	0.80735916	
0.00117	0.80726767	
0.0011725	0.8071761	
0.001175	0.80708456	
0.0011775	0.80699295	
0.00118	0.80690134	
0.0011825	0.80680966	
0.001185	0.80671793	
0.0011875	0.8066262	
0.00119	0.8065344	
0.0011925	0.8064426	
0.001195	0.80635077	
0.0011975	0.8062589	
0.0012	0.806167	
0.0012025	0.8060751	
0.001205	0.8059831	
0.0012075	0.8058911	
0.00121	0.80579907	
0.0012125	0.80570704	
0.001215	0.8056149	
0.0012175	0.8055228	
0.00122	0.8054306	
0.0012225	0.80533844	
0.001225	0.8052462	
0.0012275	0.8051539	
0.00123	0.80506164	
0.0012325	0.8049693	
0.001235	0.8048769	
0.0012375	0.80478454	
0.00124	0.8046921	
0.0012425	0.80459964	
0.001245	0.80450714	
0.0012475	0.8044146	
0.00125	0.804322	
0.0012525	0.80422944	
0.001255	0.8041368	
0.0012575	0.8040441	
0.00126	0.80395144	
0.0012625	0.8038587	
0.001265	0.80376595	
0.0012675	0.80367315	
0.00127	0.80358034	
0.0012725	0.8034875	
0.001275	0.80339456	
0.0012775	0.80330163	
0.00128	0.80320865	
0.0012825	0.80311567	
0.001285	0.8030226	
0.0012875	0.8029296	
0.00129	0.8028365	
0.0012925	0.8027434	
0.001295	0.8026502	
0.0012975	0.802557	
0.0013	0.80246377	
0.0013025	0.8023705	
0.001305	0.8022772	
0.0013075	0.80218387	
0.00131	0.8020905	
0.0013125	0.8019971	
0.001315	0.8019037	
0.0013175	0.80181026	
0.00132	0.80171674	
0.0013225	0.8016232	
0.001325	0.80152965	
0.0013275	0.80143607	
0.00133	0.8013424	
0.0013325	0.8012488	
0.001335	0.8011551	
0.0013375	0.8010614	
0.00134	0.80096763	
0.0013425	0.8008738	
0.001345	0.80078	
0.0013475	0.8006861	
0.00135	0.80059224	
0.0013525	0.8004983	
0.001355	0.80040437	
0.0013575	0.8003104	
0.00136	0.8002163	
0.0013625	0.80012226	
0.001365	0.8000282	
0.0013675	0.7999341	
0.00137	0.7998399	
0.0013725	0.79974574	
