0.0	2.9690286E-6	
2.5E-6	2.9690286E-6	
5.0E-6	2.9690286E-6	
7.5E-6	2.9690286E-6	
1.0E-5	2.9717291E-6	
1.25E-5	2.974432E-6	
1.5E-5	2.977137E-6	
1.75E-5	2.9798448E-6	
2.0E-5	2.9825549E-6	
2.25E-5	2.9852677E-6	
2.5E-5	2.9879827E-6	
2.75E-5	2.9907003E-6	
3.0E-5	2.9934204E-6	
3.25E-5	2.996143E-6	
3.5E-5	2.9988678E-6	
3.75E-5	3.0015954E-6	
4.0E-5	3.0043252E-6	
4.25E-5	3.0070578E-6	
4.5E-5	3.0097926E-6	
4.75E-5	3.01253E-6	
5.0E-5	3.0152698E-6	
5.25E-5	3.0180124E-6	
5.5E-5	3.0207573E-6	
5.75E-5	3.0235046E-6	
6.0E-5	3.0262545E-6	
6.25E-5	3.0290068E-6	
6.5E-5	3.0317617E-6	
6.75E-5	3.034519E-6	
7.0E-5	3.0372792E-6	
7.25E-5	3.0400415E-6	
7.5E-5	3.0428064E-6	
7.75E-5	3.0455737E-6	
8.0E-5	3.0483438E-6	
8.25E-5	3.0511162E-6	
8.5E-5	3.0538913E-6	
8.75E-5	3.0566687E-6	
9.0E-5	3.0594488E-6	
9.25E-5	3.0622314E-6	
9.5E-5	3.0650165E-6	
9.75E-5	3.067804E-6	
1.0E-4	3.0705944E-6	
1.025E-4	3.073387E-6	
1.05E-4	3.0761823E-6	
1.075E-4	3.07898E-6	
1.1E-4	3.0817803E-6	
1.125E-4	3.0845833E-6	
1.15E-4	3.0873887E-6	
1.175E-4	3.0901967E-6	
1.2E-4	3.0930073E-6	
1.225E-4	3.0958204E-6	
1.25E-4	3.098636E-6	
1.275E-4	3.1014542E-6	
1.3E-4	3.104275E-6	
1.325E-4	3.1070983E-6	
1.35E-4	3.1099241E-6	
1.375E-4	3.1127527E-6	
1.4E-4	3.1155837E-6	
1.425E-4	3.1184175E-6	
1.45E-4	3.1212535E-6	
1.475E-4	3.1240925E-6	
1.5E-4	3.1269337E-6	
1.525E-4	3.1297777E-6	
1.55E-4	3.1326242E-6	
1.575E-4	3.1354734E-6	
